boro,boro_name,postcode,avg_growth,categorization,10_11growth,10_11_cat,11_12growth,11_12_cat,12_13growth,12_13_cat,13_14growth,13_14_cat,14_15growth,14_15_cat,15_16growth,15_16_cat,16_17growth,16_17_cat,17_18growth,17_18_cat,_c0,2010_modify_cnt,2011_modify_cnt,2012_modify_cnt,2013_modify_cnt,2014_modify_cnt,2015_modify_cnt,2016_modify_cnt,2017_modify_cnt,2018_modify_cnt,2019_modify_cnt,2010_install_cnt,2011_install_cnt,2012_install_cnt,2013_install_cnt,2014_install_cnt,2015_install_cnt,2016_install_cnt,2017_install_cnt,2018_install_cnt,2019_install_cnt,2010_new_cnt,2011_new_cnt,2012_new_cnt,2013_new_cnt,2014_new_cnt,2015_new_cnt,2016_new_cnt,2017_new_cnt,2018_new_cnt,2019_new_cnt,2010_demolition_cnt,2011_demolition_cnt,2012_demolition_cnt,2013_demolition_cnt,2014_demolition_cnt,2015_demolition_cnt,2016_demolition_cnt,2017_demolition_cnt,2018_demolition_cnt,2019_demolition_cnt,2010_no_change_cnt,2011_no_change_cnt,2012_no_change_cnt,2013_no_change_cnt,2014_no_change_cnt,2015_no_change_cnt,2016_no_change_cnt,2017_no_change_cnt,2018_no_change_cnt,2019_no_change_cnt,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2010_cat,2011_cat,2012_cat,2013_cat,2014_cat,2015_cat,2016_cat,2017_cat,2018_cat,2019_cat,2010_job_time,2011_job_time,2012_job_time,2013_job_time,2014_job_time,2015_job_time,2016_job_time,2017_job_time,2018_job_time,2019_job_time
1,Manhattan,10463,0.052274666031609754,fair,0.0902552456880805,excellent,0.05473087402526618,excellent,-0.0271171177716989,poor,-0.0569015262362272,poor,0.06558259299029803,fair,0.030201247104512736,poor,0.1823233247011409,excellent,0.0791226877515056,poor,53,6.0,6.0,5.0,8.0,9.0,17.0,16.0,11.0,10.0,4.0,99.0,116.0,104.0,128.0,108.0,106.0,124.0,98.0,40.0,11.0,45.0,50.0,41.0,109.0,64.0,54.0,56.0,37.0,33.0,13.0,3.0,4.0,11.0,13.0,6.0,11.0,6.0,7.0,3.0,"",130.0,186.0,156.0,204.0,169.0,169.0,204.0,157.0,103.0,41.0,17110955.0,19643716.0,20400645.0,21714806.0,21618892.0,14545199.0,22457764.0,32284431.0,59960552.0,9328205.0,good,good,good,good,fair,fair,fair,good,excellent,good,21.09726498031041,20.635757268105397,12.613362856928736,13.715847908648033,10.270795752178724,10.550422914685141,11.28176327366296,10.047914795610714,9.165958794498575,5.811814661376928
3,Brooklyn,11203,0.052255069880285845,fair,-0.02737782126884935,poor,4.07646728922799E-4,poor,0.0021163638544903452,fair,0.04828709420462498,good,0.05229197503035686,poor,0.10755967783724671,good,0.10295972448818398,good,0.12472120431288428,good,95,5.0,8.0,4.0,5.0,6.0,5.0,5.0,4.0,1.0,1.0,70.0,53.0,75.0,49.0,75.0,88.0,101.0,72.0,23.0,12.0,34.0,30.0,40.0,31.0,32.0,35.0,43.0,21.0,15.0,7.0,3.0,17.0,1.0,3.0,6.0,4.0,4.0,5.0,"","",89.0,90.0,76.0,69.0,118.0,141.0,139.0,92.0,33.0,21.0,7046691.0,9514950.0,8765094.0,11063788.0,40550560.0,13097099.0,18493970.0,13701160.0,6505116.0,814100.0,fair,fair,fair,fair,good,fair,fair,fair,fair,poor,15.249154900157563,13.910687559477035,19.84781199672522,14.354283724661263,15.928601952954107,18.35781416746589,17.31166556849122,12.315816075772679,10.489728358307666,6.096142918312089
2,Bronx,10473,0.052030460911456515,fair,-0.006713468054095026,fair,0.021806765852913586,fair,-0.014384744345520077,poor,0.041928058011895336,fair,0.05403909442016171,poor,0.08012463574616932,poor,0.0633620998023654,fair,0.11631749884425598,good,43,"","",2.0,1.0,"",2.0,8.0,7.0,7.0,3.0,78.0,57.0,35.0,51.0,91.0,83.0,79.0,53.0,43.0,9.0,22.0,22.0,22.0,26.0,25.0,38.0,29.0,20.0,18.0,3.0,2.0,1.0,"",2.0,7.0,3.0,4.0,4.0,"","",110.0,67.0,47.0,72.0,126.0,94.0,93.0,69.0,68.0,15.0,19060154.0,19414726.0,6681202.0,7186180.0,26339224.0,16966731.0,26197038.0,15963637.0,19236308.0,9495337.0,good,good,fair,poor,good,fair,good,fair,fair,good,20.222868441846444,16.412502057836313,16.03488321560204,12.92520413382334,13.034321730038144,13.576244833359628,11.387401275981738,9.72532408311476,7.76572897811433,4.061611177503021
4,Queens,11697,0.05159581220528274,fair,0.0533452017165827,good,0.0370264459615431,good,-0.23278364660242723,poor,0.06646938072916461,good,1.7475371777817304E-4,poor,0.18543330889390114,excellent,0.08730247949111414,good,0.1430187174078057,excellent,58,"","","",1.0,"","",1.0,"",1.0,"",5.0,7.0,5.0,5.0,23.0,20.0,49.0,53.0,20.0,2.0,16.0,24.0,14.0,41.0,118.0,80.0,78.0,71.0,18.0,6.0,14.0,13.0,6.0,61.0,59.0,26.0,34.0,2.0,1.0,"",8.0,5.0,6.0,20.0,26.0,20.0,49.0,55.0,26.0,3.0,943480.0,999515.0,691165.0,1898495.0,2969539.0,5044482.0,11443197.0,14406087.0,3969691.0,1102986.0,poor,poor,poor,poor,poor,poor,poor,fair,poor,poor,150.70239317602045,41.36670059749922,8.664624500998,25.697419870107062,17.45561658986674,15.720646885521894,38.54877324623351,23.3020840627918,22.47303369853917,7.714388181584364
1,Manhattan,10282,0.0511673360680555,fair,0.0773836549295552,excellent,0.019673851919847538,fair,0.13646949355080912,excellent,0.07416878229418092,excellent,0.11239505989054883,excellent,0.09201827797782694,fair,0.09584214653108575,good,-0.0020084895574229316,poor,185,30.0,48.0,26.0,46.0,59.0,92.0,69.0,67.0,68.0,34.0,47.0,79.0,27.0,45.0,65.0,48.0,63.0,22.0,29.0,12.0,39.0,67.0,22.0,22.0,39.0,53.0,33.0,18.0,15.0,12.0,12.0,1.0,5.0,2.0,8.0,13.0,4.0,9.0,8.0,6.0,90.0,151.0,65.0,87.0,118.0,104.0,140.0,88.0,94.0,36.0,24122183.0,44605588.0,17709576.0,30205975.0,200849244.0,110006001.0,75560414.0,41060331.0,44631033.0,38291931.0,good,excellent,good,good,excellent,excellent,excellent,good,good,excellent,17.345322300269615,31.152999551971327,43.94000636574073,37.47221171858275,20.504074192176866,19.55819125805967,8.433727475371002,8.882705360756933,11.009882159595207,5.905589874031005
2,Bronx,10471,0.05110856452489323,fair,-0.023812760474911335,poor,0.024550634729176936,good,-0.004934268446621887,fair,0.029257126868595055,poor,0.056411031334187935,poor,0.09534639654909277,fair,0.10171095956821584,good,0.11559994783587427,good,128,3.0,4.0,6.0,5.0,3.0,6.0,11.0,13.0,1.0,2.0,31.0,50.0,39.0,45.0,38.0,77.0,55.0,44.0,23.0,13.0,23.0,20.0,20.0,24.0,32.0,44.0,33.0,18.0,18.0,8.0,"",3.0,5.0,2.0,2.0,3.0,9.0,2.0,2.0,"",63.0,70.0,58.0,57.0,61.0,89.0,90.0,64.0,31.0,20.0,4836350.0,15081039.0,7535205.0,26161439.0,6865710.0,8250433.0,16199855.0,25223994.0,12349111.0,5393446.0,poor,fair,fair,good,poor,poor,fair,good,fair,fair,38.0840356356479,35.19141848964683,18.501683285012806,16.32735838311611,12.839585659342864,13.8169811893726,9.61272129953723,10.375234563062207,9.45244350072714,4.499140538866477
5,Staten Island,10312,0.051106050280905056,fair,0.02163897136050674,good,0.015766123778051935,fair,-0.006564308838498652,poor,0.028241038230514277,poor,0.0658113137737132,fair,0.040032927289683135,poor,0.04481545231151536,poor,0.10581717903631743,fair,156,4.0,4.0,5.0,7.0,7.0,5.0,8.0,6.0,4.0,1.0,69.0,58.0,43.0,143.0,310.0,251.0,263.0,137.0,39.0,12.0,54.0,39.0,60.0,63.0,65.0,74.0,56.0,44.0,20.0,4.0,11.0,13.0,24.0,20.0,34.0,25.0,34.0,13.0,2.0,2.0,64.0,48.0,58.0,154.0,280.0,214.0,215.0,117.0,41.0,21.0,7994928.0,20000576.0,5972496.0,18232106.0,21552684.0,28801479.0,20715330.0,15049294.0,5625260.0,2008900.0,fair,good,poor,fair,fair,good,fair,fair,poor,poor,23.772698934960186,30.803779431614966,40.66955690875572,33.54652148842066,17.119837825238488,13.036345359100757,12.752118666778172,10.304029698192721,9.357154762495648,3.7677925662902645
4,Queens,11360,0.050574551524406916,fair,0.05730328419355504,good,0.03400272430507343,good,-0.01746985462589973,poor,0.048434148982603696,good,0.060645295815439766,poor,0.09970566703987904,fair,0.0427518956688189,poor,0.07943710675485527,poor,144,5.0,1.0,4.0,3.0,2.0,5.0,6.0,5.0,3.0,"",25.0,28.0,21.0,37.0,28.0,46.0,57.0,26.0,9.0,5.0,27.0,27.0,27.0,25.0,40.0,28.0,38.0,25.0,9.0,6.0,3.0,3.0,2.0,2.0,3.0,7.0,3.0,3.0,2.0,1.0,54.0,56.0,48.0,71.0,71.0,57.0,81.0,54.0,26.0,12.0,4818809.0,6144841.0,5465194.0,14490130.0,7066690.0,8957059.0,9498954.0,7098015.0,2488285.0,3525267.0,poor,poor,poor,fair,poor,poor,poor,poor,poor,fair,26.3834446260899,22.165515665592558,27.38555661039313,25.0784505076677,27.044310323028302,27.09049261963197,24.138720956459863,18.601634877076865,12.312339680769574,5.398530808441645
4,Queens,11040,0.050334086084532964,fair,0.014648795109921734,fair,0.04697491176332031,excellent,0.0071345414922307565,fair,0.01703905726788829,poor,0.07059921534596024,fair,0.10494942471899955,good,0.005554404767538184,poor,0.1360384200993835,excellent,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1,Manhattan,10065,0.0494589194512399,fair,0.11793518597877675,excellent,-0.015489718988240541,poor,0.03164786400243411,good,0.047314085889594716,fair,0.06780005047022891,fair,0.07706041844705595,poor,0.036840397812815395,poor,0.030862926003073488,poor,103,71.0,65.0,71.0,73.0,71.0,74.0,58.0,50.0,70.0,42.0,264.0,318.0,357.0,391.0,404.0,329.0,349.0,289.0,125.0,69.0,135.0,135.0,160.0,181.0,191.0,156.0,182.0,120.0,73.0,36.0,44.0,53.0,56.0,49.0,54.0,33.0,22.0,32.0,18.0,9.0,535.0,588.0,672.0,730.0,712.0,707.0,646.0,539.0,395.0,187.0,117289549.0,85361389.0,86565368.0,181618130.0,106079226.0,119721208.0,111228991.0,110548173.0,104562189.0,44797177.0,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,"","","","","","","","","",""
4,Queens,11428,0.04881177919458955,fair,-0.010394089263810465,fair,0.009300445289353603,fair,-0.006896150074974105,poor,0.039698928826315164,fair,0.10018694417062633,excellent,0.08558366625612103,fair,0.04164979421791852,poor,0.12676326329796234,good,8,"",2.0,1.0,1.0,1.0,2.0,2.0,2.0,"","",31.0,20.0,33.0,15.0,22.0,31.0,75.0,60.0,6.0,6.0,18.0,11.0,27.0,13.0,19.0,19.0,20.0,17.0,7.0,4.0,3.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,"",40.0,39.0,48.0,45.0,36.0,40.0,83.0,74.0,19.0,10.0,3429154.0,2220646.0,3705077.0,3111896.0,2378454.0,2838272.0,4132385.0,8340961.0,2912600.0,394820.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,27.137897764284414,26.805515766311387,25.221365240705083,25.82774208321765,17.429123907932464,32.414951358799364,32.01465118349565,18.983558691590762,10.666903180703232,5.516833130589421
4,Queens,11426,0.04833262284641203,fair,0.04190091033264008,good,0.01256492065986235,fair,-0.004601358615390475,fair,0.05332036356695858,good,0.08343011493842964,good,0.0702696231252443,poor,0.03516763913370025,poor,0.09333131541228085,fair,189,1.0,"",1.0,1.0,"",2.0,2.0,"","","",32.0,26.0,30.0,27.0,28.0,38.0,111.0,44.0,18.0,10.0,32.0,44.0,35.0,33.0,32.0,33.0,32.0,27.0,5.0,8.0,4.0,5.0,6.0,4.0,3.0,1.0,5.0,"",2.0,1.0,51.0,48.0,49.0,47.0,43.0,51.0,112.0,46.0,28.0,13.0,4248013.0,3990052.0,6187564.0,4123225.0,12127312.0,10627054.0,10446915.0,4764469.0,2480275.0,1137142.0,poor,poor,poor,poor,fair,fair,poor,poor,poor,poor,33.78029110934278,30.371382817015693,20.8325602965508,28.121003176141254,23.724796697771968,43.60862832976695,60.93273693607502,21.848162816649808,15.334784099746928,5.627257890857433
5,Staten Island,10314,0.04784282049111599,fair,0.008247107757246427,fair,0.015037082106127034,fair,-0.010560478683773172,poor,0.018131173295754914,poor,0.08015757453047748,good,0.04518100752310604,poor,0.0619703498225203,fair,0.11104376787981614,good,177,7.0,22.0,20.0,35.0,26.0,22.0,28.0,22.0,37.0,10.0,52.0,66.0,60.0,89.0,124.0,152.0,201.0,154.0,66.0,16.0,40.0,57.0,45.0,64.0,58.0,45.0,68.0,54.0,26.0,13.0,4.0,11.0,10.0,12.0,14.0,18.0,11.0,8.0,1.0,2.0,68.0,90.0,97.0,146.0,164.0,157.0,227.0,176.0,120.0,33.0,8232746.0,23877079.0,16616653.0,20806358.0,13602417.0,25981330.0,38453108.0,106347410.0,21926499.0,16533108.0,fair,good,fair,good,fair,good,good,excellent,good,good,25.475952059129785,32.02221197545032,32.74426753468177,24.914371609873815,16.243977784904434,12.243718751982863,10.934349858287836,9.167666356631283,9.095818322835873,3.8911159496674137
4,Queens,11004,0.04757785534278009,fair,0.038572641513741714,good,0.0348283357679411,good,-0.007383974126996742,poor,0.044774103253878345,fair,0.06379902123620579,fair,0.0832603940908193,fair,0.01262055299521429,poor,0.10884180410494998,fair,41,8.0,6.0,5.0,9.0,7.0,5.0,4.0,7.0,8.0,12.0,46.0,37.0,25.0,33.0,33.0,24.0,50.0,47.0,13.0,3.0,39.0,38.0,40.0,33.0,28.0,29.0,32.0,27.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,"",2.0,"","",57.0,70.0,31.0,49.0,42.0,37.0,60.0,53.0,17.0,4.0,71012393.0,21519721.0,21795842.0,10628816.0,10584146.0,10659017.0,9944987.0,21792124.0,4893468.0,15980892.0,excellent,good,good,fair,poor,fair,poor,fair,poor,good,24.80717018939587,28.383611600080805,17.85564248276044,22.301028121081856,21.20680740453737,25.290603219653793,34.278578469852796,22.734969978120475,20.955540760702647,5.766768440381312
4,Queens,11416,0.0473928244142686,poor,-0.06697285365758324,poor,0.01855659701359958,fair,0.004993335915628083,fair,0.0342967184062482,fair,0.10663499219574653,excellent,0.11299091810290608,good,0.03946578830305767,poor,0.12396660312874132,good,151,5.0,"",5.0,3.0,2.0,5.0,10.0,1.0,3.0,"",38.0,26.0,35.0,42.0,48.0,47.0,68.0,55.0,15.0,12.0,28.0,25.0,29.0,37.0,38.0,37.0,29.0,27.0,10.0,6.0,10.0,3.0,6.0,6.0,7.0,6.0,5.0,5.0,1.0,1.0,74.0,61.0,79.0,83.0,79.0,89.0,112.0,91.0,37.0,18.0,3855651.0,3078852.0,3899604.0,18277308.0,6639769.0,6948664.0,7929827.0,4742295.0,6675647.0,5120397.0,poor,poor,poor,good,poor,poor,poor,poor,fair,fair,26.693602180294196,23.397231566449435,21.662536369339804,17.677211990826034,18.10322455709545,20.745978012849175,17.10845850979183,10.562004271185506,7.866039588284812,4.381257191489771
4,Queens,11416,0.0473928244142686,poor,-0.08889714598992726,poor,-0.08038570332895884,poor,-0.0062696557392658316,poor,0.19142146066142185,excellent,0.0302995768191891,poor,0.16005289641789805,excellent,-0.12347115038989082,poor,0.2146945523143407,excellent,151,5.0,"",5.0,3.0,2.0,5.0,10.0,1.0,3.0,"",38.0,26.0,35.0,42.0,48.0,47.0,68.0,55.0,15.0,12.0,28.0,25.0,29.0,37.0,38.0,37.0,29.0,27.0,10.0,6.0,10.0,3.0,6.0,6.0,7.0,6.0,5.0,5.0,1.0,1.0,74.0,61.0,79.0,83.0,79.0,89.0,112.0,91.0,37.0,18.0,3855651.0,3078852.0,3899604.0,18277308.0,6639769.0,6948664.0,7929827.0,4742295.0,6675647.0,5120397.0,poor,poor,poor,good,poor,poor,poor,poor,fair,fair,26.693602180294196,23.397231566449435,21.662536369339804,17.677211990826034,18.10322455709545,20.745978012849175,17.10845850979183,10.562004271185506,7.866039588284812,4.381257191489771
4,Queens,11427,0.04703168025179832,poor,0.00521077306230549,fair,0.028925640731370356,good,0.0028995141678845315,fair,0.03378558654199248,fair,0.0829228096098899,good,0.07067284100776557,poor,0.04265484744298564,poor,0.10877367090668515,fair,19,"",1.0,2.0,4.0,1.0,1.0,1.0,1.0,"",1.0,13.0,11.0,37.0,19.0,31.0,40.0,69.0,46.0,7.0,5.0,13.0,16.0,37.0,27.0,29.0,31.0,34.0,31.0,10.0,9.0,4.0,2.0,2.0,2.0,"",2.0,2.0,1.0,3.0,"",21.0,30.0,45.0,43.0,73.0,72.0,95.0,75.0,19.0,13.0,2192109.0,3553833.0,5361515.0,5290859.0,5385640.0,6153066.0,6241233.0,13263816.0,2577336.0,1519684.0,poor,poor,poor,poor,poor,poor,poor,fair,poor,poor,31.29058460113612,24.02166021900902,17.540343647875847,23.474389783094885,24.80294667916578,30.04535003114227,44.6958733865976,18.26397785039945,12.746765630909476,5.048009970077036
5,Staten Island,10307,0.04689055241486689,poor,0.01562885829081249,fair,0.017035395447432208,fair,-0.013547860205718649,poor,0.040981556168211745,fair,0.05434886709984136,poor,0.056598156921057796,poor,0.03967808815476245,poor,0.09048256382462176,fair,180,2.0,5.0,3.0,6.0,5.0,4.0,4.0,5.0,1.0,2.0,30.0,28.0,31.0,113.0,120.0,111.0,100.0,67.0,27.0,9.0,36.0,30.0,28.0,28.0,29.0,43.0,36.0,30.0,17.0,9.0,12.0,8.0,7.0,8.0,16.0,24.0,13.0,14.0,1.0,2.0,29.0,30.0,28.0,118.0,122.0,92.0,87.0,57.0,24.0,11.0,4926246.0,2895762.0,2093848.0,14219396.0,11574073.0,8789379.0,8720047.0,15078552.0,4481081.0,2322630.0,poor,poor,poor,fair,fair,poor,poor,fair,poor,fair,22.178104717301647,50.65454077004218,43.85711304682469,30.400434663619304,11.826076656526736,11.451786100024348,14.720214651182987,10.338069852941167,9.584265153205411,3.534862990819619
4,Queens,11430,0.04675722324510064,poor,-0.005978831571295483,fair,0.005711585966293509,fair,-0.013682417879401783,poor,-0.009103326182646731,poor,0.14172671996521977,excellent,0.12204115451561194,good,0.07037238651181872,good,0.06297051463520513,poor,109,"","","","","",1.0,1.0,"","","",10.0,6.0,3.0,7.0,13.0,12.0,48.0,30.0,13.0,2.0,14.0,10.0,2.0,7.0,10.0,20.0,16.0,10.0,5.0,"",5.0,1.0,2.0,2.0,4.0,6.0,9.0,1.0,1.0,"",14.0,19.0,7.0,23.0,9.0,24.0,43.0,31.0,9.0,3.0,909616.0,1498396.0,1865384.0,1000097.0,1534053.0,2155929.0,5735401.0,3548744.0,4568571.0,54739.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,65.07028700484956,53.17574610054685,41.26858673777945,68.65094726333096,32.86770303004238,37.20258549063945,30.0644324352548,27.869769152512387,49.25195848765431,25.671060025542765
4,Queens,11433,0.04666712872287871,poor,-0.01129750531435762,fair,0.023191413786533985,good,-0.004617074015373864,fair,0.008143511820738858,poor,0.07854819533167565,good,0.09494300192566385,fair,0.027748358597058147,poor,0.10896212099788069,good,101,7.0,9.0,7.0,12.0,8.0,7.0,11.0,11.0,4.0,2.0,108.0,82.0,125.0,99.0,87.0,153.0,164.0,148.0,53.0,29.0,56.0,44.0,67.0,65.0,45.0,63.0,72.0,80.0,21.0,20.0,5.0,12.0,15.0,9.0,9.0,15.0,13.0,7.0,3.0,2.0,153.0,141.0,178.0,156.0,175.0,209.0,212.0,183.0,68.0,28.0,16121581.0,12667042.0,20788869.0,25045184.0,15596364.0,27471983.0,14536821.0,28605134.0,17007243.0,16936753.0,fair,fair,good,good,fair,good,fair,good,fair,good,23.270476827420854,16.99117834377002,21.861173083124086,17.74587179509243,19.605513353823422,23.91063933080188,20.17789635979912,13.232592686811207,9.017289158416537,5.146897811547029
4,Queens,11434,0.04573305844888827,poor,-0.020969010078921026,poor,0.017444941454074485,fair,0.015429122025152613,good,0.03009775001147108,fair,0.07822908168870701,fair,0.09694440062305083,fair,0.041114696780019055,poor,0.09464370084498241,fair,142,2.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,2.0,2.0,39.0,41.0,48.0,43.0,49.0,57.0,180.0,104.0,28.0,15.0,32.0,43.0,37.0,35.0,25.0,38.0,55.0,29.0,12.0,9.0,7.0,6.0,1.0,2.0,1.0,4.0,3.0,9.0,1.0,1.0,61.0,73.0,77.0,52.0,58.0,96.0,180.0,104.0,38.0,18.0,2813402.0,14611635.0,6902552.0,21714918.0,8983081.0,16677373.0,16393509.0,13550202.0,14853370.0,3199818.0,poor,fair,fair,good,poor,fair,fair,fair,fair,fair,25.827121246353553,19.407751328339955,17.674282341162385,18.916189089085194,18.06022554732972,22.308599072418737,18.675947656024427,13.020296730645274,8.93901012714124,4.3275576723097915
4,Queens,11429,0.0455597275802404,poor,-0.030924177298218735,poor,0.03321761540106456,good,0.013497082071199377,good,0.022317698202413475,poor,0.08078286822829646,good,0.0939820602524629,fair,0.03367804992871366,poor,0.11757702711988059,good,69,1.0,"","",4.0,"",1.0,4.0,2.0,"","",24.0,8.0,20.0,10.0,19.0,23.0,77.0,48.0,9.0,5.0,13.0,9.0,14.0,8.0,22.0,12.0,14.0,11.0,3.0,4.0,2.0,4.0,1.0,"",9.0,1.0,1.0,4.0,"","",34.0,25.0,29.0,22.0,39.0,31.0,99.0,44.0,11.0,5.0,3070744.0,1776836.0,1488600.0,1756774.0,3962327.0,4580736.0,5161539.0,6538001.0,1186200.0,213162.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,26.65377281672727,23.18306068874103,18.378399274451244,19.363928273792705,15.754359509523283,23.02305001232847,24.752601747526395,15.54004804433071,10.221929168479843,5.234111205927982
1,Manhattan,10004,0.045512623931415856,poor,0.11953461691320601,excellent,-0.036681270020445224,poor,0.015856369314613802,good,0.06418403763424232,good,0.046545874957409465,poor,0.11545505175372694,good,0.03596518297931368,poor,-7.141556516565307E-4,poor,120,"","","","","","",2.0,"",2.0,1.0,3.0,"",2.0,12.0,"","",1.0,3.0,3.0,2.0,3.0,"",1.0,"","",1.0,"","","","","",1.0,7.0,2.0,"",1.0,"","","","",3.0,"",2.0,"","",2.0,5.0,1.0,2.0,1.0,274000.0,5000.0,2141494.0,5209124.0,"",489583.0,240600.0,50000.0,1428220.0,255500.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,23.878058004875392,35.69098918662483,41.357849961366895,23.351510849861384,17.043170264171888,19.481494424532084,10.556167701350827,8.332152843539559,11.491455960648166,6.00082748431247
3,Brooklyn,11208,0.04534010590080882,poor,-0.06060936120831851,poor,-0.040824333920114385,poor,-0.008308226995186387,poor,0.023484875737050263,poor,0.06362546667860192,fair,0.11870794741301734,good,0.11936705361742703,good,0.13365902316637943,excellent,63,1.0,1.0,1.0,3.0,7.0,6.0,7.0,6.0,5.0,2.0,77.0,62.0,60.0,86.0,131.0,206.0,128.0,164.0,36.0,18.0,41.0,36.0,43.0,37.0,51.0,43.0,59.0,57.0,24.0,9.0,4.0,1.0,6.0,15.0,10.0,5.0,12.0,7.0,3.0,"",107.0,106.0,93.0,124.0,208.0,310.0,201.0,192.0,59.0,25.0,13659332.0,17088966.0,9541779.0,11070078.0,15279097.0,35581187.0,26255421.0,19588495.0,6159678.0,9166914.0,fair,good,fair,fair,fair,good,good,fair,poor,good,14.384179840932127,14.43929772885207,18.06200315380733,16.950681894536316,19.45551174460257,19.42095433690269,15.511329360494804,11.583384565800316,9.993699053333383,5.436699920795649
4,Queens,11423,0.04531283093703888,poor,0.003092052129354135,fair,0.015457466718180544,fair,-0.006137000233241045,fair,0.04032929602291621,fair,0.09343055327554467,good,0.07428513995589174,poor,0.0449819952193205,poor,0.09454655963956973,fair,91,4.0,"","",1.0,1.0,2.0,2.0,2.0,"","",47.0,27.0,27.0,25.0,30.0,54.0,59.0,45.0,13.0,6.0,30.0,21.0,14.0,24.0,29.0,29.0,24.0,14.0,11.0,2.0,7.0,2.0,5.0,6.0,3.0,6.0,3.0,2.0,1.0,2.0,78.0,52.0,62.0,46.0,50.0,62.0,83.0,50.0,25.0,9.0,8767565.0,4769957.0,3858371.0,4678569.0,36568728.0,32931645.0,6594152.0,5757702.0,3423969.0,501695.0,fair,poor,poor,poor,good,good,poor,poor,poor,poor,26.137542697302056,23.900553368470202,22.291159139141556,18.30989853737256,20.66382555850886,24.23735014934296,22.90619157194383,16.767154772524233,9.911075797751398,4.770203905858515
5,Staten Island,10301,0.04519665951045187,poor,-0.011197174694969503,fair,0.016527644357581757,fair,-0.0013559190930950077,fair,0.0024441510969167037,poor,0.05635720113846871,poor,0.06344338223288913,poor,0.06587140245650305,fair,0.11102257861803023,good,131,7.0,3.0,6.0,9.0,11.0,14.0,6.0,6.0,7.0,19.0,70.0,94.0,69.0,71.0,93.0,98.0,147.0,97.0,32.0,17.0,26.0,53.0,39.0,32.0,42.0,48.0,65.0,44.0,18.0,12.0,6.0,3.0,9.0,8.0,12.0,9.0,10.0,4.0,7.0,2.0,91.0,103.0,75.0,92.0,123.0,118.0,164.0,110.0,56.0,45.0,12566843.0,16030705.0,17676785.0,18087386.0,18149216.0,25524476.0,25908730.0,17430656.0,14831425.0,12488678.0,fair,fair,fair,fair,fair,good,good,fair,fair,good,17.406525253860956,17.03116547490178,20.042746620242713,18.92157758497909,11.821720291417579,11.702251648510229,11.69662410932405,9.906082441673655,9.323676561925895,5.049440355776992
3,Brooklyn,11234,0.04405165029943414,poor,0.007860666517402365,fair,0.024441909424455982,good,-0.06253473328033309,poor,0.032468418031763625,fair,0.02484591382152964,poor,0.14801814368755975,excellent,0.09721752920384431,good,0.07913595481696785,poor,146,1.0,1.0,"",2.0,1.0,"",3.0,1.0,1.0,1.0,30.0,20.0,19.0,13.0,21.0,29.0,56.0,43.0,12.0,7.0,19.0,16.0,25.0,19.0,15.0,12.0,28.0,21.0,3.0,2.0,1.0,3.0,1.0,3.0,"",3.0,3.0,5.0,"",1.0,35.0,24.0,25.0,38.0,30.0,36.0,59.0,44.0,16.0,8.0,5742316.0,5358635.0,4257725.0,8155738.0,6498316.0,5039973.0,7066359.0,6693197.0,8341637.0,377690.0,poor,poor,poor,poor,poor,poor,poor,poor,fair,poor,23.57214433808208,19.382115430729172,25.962533617269113,19.900107214350477,20.028402865237826,27.436428798486165,20.985867668482193,13.496839261057104,10.96327876213863,5.546015270383641
2,Bronx,10474,0.043458202077193246,poor,-0.052786070200721076,poor,0.00840187352502837,fair,0.04045727266138813,excellent,0.04665887487394832,fair,0.09634119387689209,good,0.06950510960112982,poor,0.01376574634223814,poor,0.12469388245233476,good,187,4.0,7.0,4.0,4.0,3.0,6.0,8.0,10.0,3.0,1.0,47.0,65.0,70.0,65.0,62.0,66.0,73.0,55.0,19.0,12.0,28.0,45.0,35.0,40.0,28.0,50.0,33.0,32.0,15.0,6.0,2.0,3.0,"",1.0,5.0,"",5.0,4.0,"",1.0,72.0,102.0,88.0,93.0,92.0,96.0,110.0,90.0,32.0,18.0,5418564.0,12190718.0,14912919.0,20464450.0,12128879.0,15416510.0,19398016.0,15104838.0,10428375.0,3332250.0,poor,fair,fair,good,fair,fair,fair,fair,fair,fair,16.692698014966005,15.24375557627605,14.815720791010785,14.052166027870822,13.31755855387869,13.999302572480822,11.392430253831133,12.068373257675518,10.986668185257253,5.834239971709527
